Date,close,ret,rf,state,lam,p_bear,raw_state,p_bear_raw,flip_p,flip_need,flip_req,flip_gap
2002-06-19,3.9232916831970215,-0.0308880659054711,6.626983956685142e-05,1.0,30.0,,1.0,0.8214350159778745,,3,3,
2002-06-20,3.954552412033081,0.0079679848862488,6.70634943341452e-05,1.0,30.0,,1.0,0.8572457634411319,,3,3,
2002-06-21,3.915477991104126,-0.0098808706669452,6.658730052766346e-05,1.0,30.0,,1.0,0.8514374114400615,,3,3,
2002-06-24,3.9232916831970215,0.0019955908603364,6.714285839171637e-05,1.0,30.0,,1.0,0.8645206365060876,,3,3,
2002-06-25,4.024891376495361,0.0258965433881652,6.70634943341452e-05,1.0,30.0,,1.0,0.91244485362854,,3,3,
2002-06-26,3.985815525054932,-0.0097085480787444,6.595237860603938e-05,1.0,30.0,,1.0,0.9230317579876892,,3,3,
2002-06-27,3.985815525054932,0.0,6.587301454846822e-05,1.0,30.0,,1.0,0.9207187619740292,,3,3,
2002-06-28,4.118674278259277,0.0333328906892935,6.583333488494632e-05,1.0,30.0,,1.0,0.7734180695595544,,3,3,
2002-07-01,4.040523529052734,-0.0189747340835053,6.654762086414155e-05,1.0,30.0,,1.0,0.9031755756494528,,3,3,
2002-07-02,3.993630170822144,-0.0116057629397308,6.674603337333316e-05,1.0,30.0,,1.0,0.9227454912399276,,3,3,
2002-07-03,4.056152820587158,0.0156555933050113,6.674603337333316e-05,1.0,30.0,,1.0,0.873198789136558,,3,3,
2002-07-05,4.2906107902526855,0.0578030414622268,6.686507709442624e-05,1.0,30.0,,1.0,0.3669886247538724,,3,3,
2002-07-08,4.298429012298584,0.0018221699492435,6.70634943341452e-05,1.0,30.0,,1.0,0.3686633869293417,,3,3,
2002-07-09,4.282797336578369,-0.0036366020412317,6.678571303685506e-05,1.0,30.0,,1.0,0.40480726915404,,3,3,
2002-07-10,4.2906107902526855,0.0018243809034772,6.694444588252476e-05,1.0,30.0,,1.0,0.4030513901122199,,3,3,
2002-07-11,4.181198596954346,-0.0255003771367237,6.674603337333316e-05,1.0,30.0,,1.0,0.7004838176299472,,3,3,
2002-07-12,4.251534938812256,0.016822052391662,6.634920835494995e-05,1.0,30.0,,1.0,0.513580796738231,,3,3,
2002-07-15,4.274981498718262,0.0055148458717726,6.646825207604302e-05,1.0,30.0,,1.0,0.4712035257047478,,3,3,
2002-07-16,4.235904693603516,-0.0091408126857303,6.646825207604302e-05,1.0,30.0,,1.0,0.5919481991971911,,3,3,
2002-07-17,4.149935722351074,-0.0202953034760815,6.70634943341452e-05,1.0,30.0,,1.0,0.8119513460599773,,3,3,
2002-07-18,4.181198596954346,0.0075333394767762,6.70634943341452e-05,1.0,30.0,,1.0,0.7578661233292661,,3,3,
2002-07-19,4.110861778259277,-0.0168221664348359,6.634920835494995e-05,1.0,30.0,,1.0,0.8682442695451662,,3,3,
2002-07-22,3.9232916831970215,-0.0456279255250663,6.626983956685142e-05,1.0,30.0,,1.0,0.8425261457418735,,3,3,
2002-07-23,3.938923358917236,0.0039843266783254,6.595237860603938e-05,1.0,30.0,,1.0,0.8694403728010915,,3,3,
2002-07-24,4.142121315002441,0.0515871819707256,6.519841296332222e-05,1.0,30.0,,1.0,0.7335770399774466,,3,3,
2002-07-25,4.032707214355469,-0.0264149918184876,6.587301454846822e-05,1.0,30.0,,1.0,0.8956211205916333,,3,3,
2002-07-26,3.89984655380249,-0.0329457740150405,6.535714107846456e-05,1.0,30.0,,1.0,0.8794557961206202,,3,3,
2002-07-29,3.954552412033081,0.0140276950582198,6.654762086414155e-05,1.0,30.0,,1.0,0.9180645045575976,,3,3,
2002-07-30,3.977999448776245,0.0059291252966626,6.674603337333316e-05,1.0,30.0,,1.0,0.9269450243435552,,3,3,
2002-07-31,3.837322950363159,-0.0353636294385013,6.607142705765981e-05,1.0,30.0,,1.0,0.8803388701364888,,3,3,
2002-08-01,3.89984655380249,0.0162935474152399,6.515872856927296e-05,1.0,30.0,,1.0,0.9301090991971664,,3,3,
2002-08-02,3.915477991104126,0.0040082185506491,6.317460347735691e-05,1.0,30.0,,1.0,0.9419134739443016,,3,3,
2002-08-05,3.743539810180664,-0.0439124370802496,6.357142849574013e-05,1.0,30.0,,1.0,0.8551543896852742,,3,3,
2002-08-06,3.813878297805786,0.0187892986829829,6.396825351412333e-05,1.0,30.0,,1.0,0.9195718833908864,,3,3,
2002-08-07,3.845139741897583,0.008196759741857,6.18253955765376e-05,1.0,30.0,,1.0,0.9440850319705788,,3,3,
2002-08-08,3.93110728263855,0.0223574555182595,6.261904561330402e-05,1.0,30.0,,1.0,0.9177817807245924,,3,3,
2002-08-09,3.938923358917236,0.0019882632848016,6.250000189221094e-05,1.0,30.0,,1.0,0.9059835128017454,,3,3,
2002-08-12,3.7982470989227295,-0.035714393801553,6.480158794493902e-05,1.0,30.0,,1.0,0.9311898312609784,,3,3,
2002-08-13,3.876399755477905,0.020575980055995,6.337301598654853e-05,1.0,30.0,,1.0,0.9475060123883052,,3,3,
2002-08-14,3.977999448776245,0.0262098079938131,6.357142849574013e-05,1.0,30.0,,1.0,0.7939714271102745,,3,3,
2002-08-15,3.977999448776245,0.0,6.277777845897371e-05,1.0,30.0,,1.0,0.804581932204317,,3,3,
2002-08-16,3.993630170822144,0.0039292921598335,6.289682691059417e-05,1.0,30.0,,1.0,0.7698521973617967,,3,3,
2002-08-19,4.040523529052734,0.011742038252114,6.448412698412699e-05,1.0,30.0,,1.0,0.6585054743799432,,3,3,
2002-08-20,3.993630170822144,-0.0116057629397308,6.250000189221094e-05,1.0,30.0,,1.0,0.8043577583708551,,3,3,
2002-08-21,3.993630170822144,0.0,6.329365192897736e-05,1.0,30.0,,1.0,0.8160874289630932,,3,3,
2002-08-22,4.009261608123779,0.0039140923503233,6.392856912007408e-05,1.0,30.0,,1.0,0.7792476100075295,,3,3,
2002-08-23,3.954552412033081,-0.0136457037325385,6.416666602331494e-05,1.0,30.0,,1.0,0.8796526039298629,,3,3,
2002-08-26,4.009261608123779,0.013834485016364,6.448412698412699e-05,1.0,30.0,,1.0,0.7814194417785765,,3,3,
2002-08-27,3.93110728263855,-0.019493446206371,6.515872856927296e-05,1.0,30.0,,1.0,0.906006834463249,,3,3,
2002-08-28,3.892029047012329,-0.009940770581054,6.496031606008136e-05,1.0,30.0,,1.0,0.9122191134769538,,3,3,
2002-08-29,3.8842153549194336,-0.0020076140230488,6.50793645117018e-05,1.0,30.0,,1.0,0.8952653248258848,,3,3,
2002-08-30,3.89984655380249,0.0040242873926283,6.52777770208934e-05,1.0,30.0,,1.0,0.8757654755816544,,3,3,
2002-09-03,3.688831806182861,-0.0541084744510991,6.369047694736057e-05,1.0,30.0,,1.0,0.831673087586155,,3,3,
2002-09-04,3.720093727111816,0.008474748259478,6.317460347735691e-05,1.0,30.0,,1.0,0.8720878874365487,,3,3,
2002-09-05,3.6732020378112793,-0.0126049752345734,6.257936594978211e-05,1.0,30.0,,1.0,0.8591620313060511,,3,3,
2002-09-06,3.790431499481201,0.031914787279105,6.436507853250655e-05,1.0,30.0,,1.0,0.9386900273589524,,3,3,
2002-09-09,3.6732020378112793,-0.0309277351895073,6.496031606008136e-05,1.0,30.0,,1.0,0.8879235233200617,,3,3,
2002-09-10,3.720093727111816,0.0127658889486181,6.472222388736785e-05,1.0,30.0,,1.0,0.9186778455388028,,3,3,
2002-09-11,3.751354455947876,0.0084032100073807,6.567460203927661e-05,1.0,30.0,,1.0,0.9430438109260472,,3,3,
2002-09-12,3.641939401626587,-0.0291668131087449,6.555555358765616e-05,1.0,30.0,,1.0,0.9002577156999036,,3,3,
2002-09-13,3.602863311767578,-0.0107294728302058,6.547618953008501e-05,1.0,30.0,,1.0,0.8829873496717624,,3,3,
2002-09-16,3.6653854846954346,0.0173534679274809,6.575396609684778e-05,1.0,30.0,,1.0,0.9372003441241468,,3,3,
2002-09-17,3.6106793880462646,-0.0149250595544702,6.575396609684778e-05,1.0,30.0,,1.0,0.9078450405240358,,3,3,
2002-09-18,3.681018352508545,0.0194808114769615,6.515872856927296e-05,1.0,30.0,,1.0,0.9450053186307428,,3,3,
2002-09-19,3.579418420791626,-0.0276010391656104,6.416666602331494e-05,1.0,30.0,,1.0,0.9021023257499508,,3,3,
2002-09-20,3.555971622467041,-0.0065504491423495,6.396825351412333e-05,1.0,30.0,,1.0,0.9021420628899658,,3,3,
2002-09-23,3.477818727493286,-0.0219779298799731,6.416666602331494e-05,1.0,30.0,,1.0,0.8614395489742321,,3,3,
2002-09-24,3.3371427059173584,-0.0404494979752216,6.404761757169451e-05,1.0,30.0,,1.0,0.787109895242346,,3,3,
2002-09-25,3.3293285369873047,-0.0023415746998766,6.436507853250655e-05,1.0,30.0,,1.0,0.7984728898306012,,3,3,
2002-09-26,3.3762190341949463,0.0140840703122895,6.416666602331494e-05,1.0,30.0,,1.0,0.8421922062765743,,3,3,
2002-09-27,3.3371427059173584,-0.0115739908702059,6.337301598654853e-05,1.0,30.0,,1.0,0.8273760645323898,,3,3,
2002-09-30,3.470003843307495,0.039812842631677,6.059523612733871e-05,1.0,30.0,,1.0,0.9115791263276908,,3,3,
2002-10-01,3.3762190341949463,-0.0270272925758942,6.15873034038241e-05,1.0,30.0,,1.0,0.8742524786975933,,3,3,
2002-10-02,3.360589504241944,-0.0046292997565334,6.111110959734234e-05,1.0,30.0,,1.0,0.8672053575637729,,3,3,
2002-10-03,3.430926561355591,0.0209299758345562,6.071428457895915e-05,1.0,30.0,,1.0,0.9116527284359348,,3,3,
2002-10-04,3.368403673171997,-0.0182233245350755,6.21825409313989e-05,1.0,30.0,,1.0,0.8851999833979481,,3,3,
2002-10-07,3.3996658325195312,0.0092810014418773,6.277777845897371e-05,1.0,30.0,,1.0,0.9139804257103964,,3,3,
2002-10-08,3.477818727493286,0.0229884049856261,6.238095344059051e-05,1.0,30.0,,1.0,0.9065278515990052,,3,3,
2002-10-09,3.391850233078003,-0.0247190843317032,6.063492052138797e-05,1.0,30.0,,1.0,0.9088549305971334,,3,3,
2002-10-10,3.3293285369873047,-0.0184329176686441,6.10317455397712e-05,1.0,30.0,,1.0,0.8798477765012689,,3,3,
2002-10-11,3.45437240600586,0.0375582846899533,6.134920650058323e-05,1.0,30.0,,1.0,0.903747829084431,,3,3,
2002-10-14,3.344958066940308,-0.0316741584883324,6.130952210653396e-05,1.0,30.0,,1.0,0.910314925592203,,3,3,
2002-10-15,3.509080648422241,0.0490656618700331,6.448412698412699e-05,1.0,30.0,,1.0,0.8306151839309357,,3,3,
2002-10-16,3.446556568145752,-0.0178177951836476,6.428571447493539e-05,1.0,30.0,,1.0,0.8997876863297013,,3,3,
2002-10-17,3.641939401626587,0.0566892867178301,6.456349104169816e-05,1.0,30.0,,1.0,0.5783845903273279,,3,3,
2002-10-18,3.634125471115112,-0.0021455410565,6.476190355088976e-05,1.0,30.0,,1.0,0.6219329424482625,,3,3,
2002-10-21,3.6106793880462646,-0.0064516438012948,6.595237860603938e-05,1.0,30.0,,1.0,0.7019175985325216,,3,3,
2002-10-22,3.5637872219085693,-0.012987075588306,6.575396609684778e-05,1.0,30.0,,1.0,0.817673745541086,,3,3,
2002-10-23,3.681018352508545,0.0328950981919715,6.515872856927296e-05,1.0,30.0,,1.0,0.56840341201963,,3,3,
2002-10-24,3.618494987487793,-0.0169853445523148,6.436507853250655e-05,1.0,30.0,,1.0,0.7432311123129244,,3,3,
2002-10-25,3.790431499481201,0.0475160287876419,6.357142849574013e-05,1.0,30.0,,1.0,0.4047766368384994,,3,3,
2002-10-28,3.7122786045074463,-0.020618469159633,6.15873034038241e-05,1.0,30.0,,1.0,0.5578480804493791,,3,3,
2002-10-29,3.641939401626587,-0.0189477165844862,5.841269852623107e-05,1.0,30.0,,1.0,0.7617561491618732,,3,3,
2002-10-30,3.641939401626587,0.0,5.825397041108873e-05,1.0,30.0,,1.0,0.7748334553798689,,3,3,
2002-10-31,3.681018352508545,0.0107302584069641,5.623016092512343e-05,1.0,30.0,,1.0,0.6831466034060882,,3,3,
2002-11-01,3.657571792602539,-0.0063695851692854,5.543650615782965e-05,1.0,30.0,,1.0,0.7652661189455583,,3,3,
2002-11-04,3.7044620513916016,0.0128200515117429,5.5833331176212856e-05,1.0,30.0,,1.0,0.6452823902425048,,3,3,
2002-11-05,3.618494987487793,-0.0232063556627647,5.535714210025848e-05,1.0,30.0,,1.0,0.8634298842893642,,3,3,
2002-11-06,3.634125471115112,0.004319609031204,4.789682607802134e-05,1.0,30.0,,1.0,0.8310363049603602,,3,3,
2002-11-07,3.555971622467041,-0.0215055449431386,4.742063700206696e-05,1.0,30.0,,1.0,0.9013451675925506,,3,3,
2002-11-08,3.52471137046814,-0.0087909171719468,4.750000105963813e-05,1.0,30.0,,1.0,0.8936582778471648,,3,3,
2002-11-11,3.462188243865967,-0.0177385096340155,4.750000105963813e-05,1.0,30.0,,1.0,0.8811856311916135,,3,3,
2002-11-12,3.516894817352295,0.0158011551172161,4.722222449287536e-05,1.0,30.0,,1.0,0.9007550195409968,,3,3,
